model,all_rxns,flagged,dead-ends,dilution-blocked,duplicates,loops,redoxes
Alistipes_timonensis_ERR2221390.mat,980,625,361,226,23,37,6
Alistipes_timonensis_JC136.mat,983,632,341,253,23,37,6
Alkalibaculum_bacchi_DSM_22112_Ga0244545_101.mat,1036,695,403,265,27,26,5
Alkaliphilus_transvaalensis_ATCC_700919.mat,1058,708,432,255,19,19,6
Allobaculum_stercoricanis_DSM_13633.mat,850,540,296,211,20,29,4
Alloiococcus_otitis_ATCC_51267.mat,884,554,301,232,18,18,6
Alloprevotella_rava_F0323.mat,839,524,287,216,15,19,6
Alloprevotella_tannerae_ATCC_51259.mat,941,631,325,280,13,28,6
Alloscardovia_omnicolens_1036_GVAG_103_587_17548_30_31.mat,798,470,227,217,14,20,4
Alloscardovia_omnicolens_DSM_21503.mat,804,466,225,215,14,20,4
Alloscardovia_omnicolens_F0580.mat,793,465,222,217,14,20,4
Amazonia_massiliensis_MS4.mat,1092,707,417,260,24,29,6
Aminivibrio_pyruvatiphilus_DSM_25964.mat,1200,718,412,257,33,48,5
Anaerobacillus_macyae_DSM_16346.mat,1343,785,430,278,99,62,6
Anaerobaculum_hydrogeniformans_OS1_ATCC_BAA_1850.mat,1142,672,429,162,31,83,5
Anaerobiospirillum_succiniciproducens_DSM_640001.mat,1201,751,411,296,33,40,7
Anaerococcus_hydrogenalis_ACS_025_V_Sch4.mat,1219,816,518,230,47,77,7
Anaerococcus_hydrogenalis_DSM_7454.mat,858,549,372,133,31,45,5
Anaerococcus_jeddahensis_DSM_100537.mat,786,686,285,372,21,50,5
Anaerococcus_lactolyticus_ATCC_51172.mat,887,530,287,213,25,26,4
Anaerococcus_lactolyticus_S7_1_13.mat,900,555,319,204,27,28,4
Anaerococcus_obesiensis_ph10.mat,891,610,357,227,26,24,4
Anaerococcus_prevotii_ACS_065_V_Col13.mat,1078,700,439,197,29,61,7
Anaerococcus_prevotii_DSM_20548.mat,1025,625,359,224,21,33,7
Anaerococcus_rubeinfantis_DSM_101186.mat,813,784,289,483,18,50,4
Anaerococcus_senegalensis_JC48.mat,910,592,334,228,24,24,4
Anaerococcus_tetradius_ATCC_35098.mat,1699,561,327,208,21,24,6
Anaerococcus_tetradius_MJR8151.mat,869,526,300,202,18,22,5
Anaerococcus_vaginalis_ATCC_51170.mat,1026,641,385,211,21,39,7
Anaerofustis_stercorihominis_DSM_17244.mat,963,641,351,250,30,37,6
Anaeroglobus_geminatus_F0357.mat,982,671,368,278,25,33,6
Anaeroplasma_bactoclasticum_ATCC_27112.mat,836,518,288,199,18,28,5
Anaerosalibacter_bizertensis_Med78_601_WT_4W_RMD_3.mat,1021,667,385,262,18,23,4
Anaerosalibacter_massiliensis_ND1.mat,1065,672,409,234,20,28,4
Anaerosporobacter_mobilis_DSM_15930.mat,1142,674,399,231,39,32,5
Anaerostipes_caccae_DSM_14662.mat,1174,734,503,178,35,51,5
Anaerostipes_caccae_ERR1203925.mat,1102,660,371,242,26,46,4
Anaerostipes_caccae_ERR171259.mat,1111,658,368,243,26,46,4
Anaerostipes_caccae_ERR2221104.mat,1091,664,384,233,26,46,4
Anaerostipes_caccae_ERR2221232.mat,1102,660,370,243,26,46,4
Anaerostipes_hadrus_DSM_3319.mat,1168,685,342,282,35,56,5
Anaerostipes_hadrus_ERR1022288.mat,1043,654,386,218,29,47,5
Anaerostipes_hadrus_ERR1022326.mat,1047,646,383,213,31,47,5
Anaerostipes_hadrus_ERR1022376.mat,1174,698,437,205,31,53,5
Anaerostipes_hadrus_ERR1022422.mat,1067,692,419,223,31,47,5
Anaerostipes_hadrus_ERR1022423.mat,1047,654,379,223,29,51,5
Anaerostipes_hadrus_ERR1022473.mat,1052,675,404,221,29,47,5
Anaerostipes_hadrus_ERR2221197.mat,1046,671,393,229,28,46,5
Anaerostipes_hadrus_ERR2221199.mat,1059,667,397,220,31,47,5
Anaerostipes_nov_ERR2221209.mat,1089,682,428,216,26,42,4
Anaerostipes_sp_3_2_56FAA.mat,1147,736,518,160,35,55,5
Anaerotignum_lactatifermentans_DSM_14214.mat,930,597,298,253,22,41,5
Anaerotignum_propionicum_DSM_1682.mat,981,589,331,219,24,36,6
Anaerotruncus_colihominis_DSM_17241.mat,1044,652,453,165,25,38,5
Anaerotruncus_colihominis_ERR1022453.mat,1075,629,395,195,29,35,5
Anaerotruncus_colihominis_ERR171260.mat,1074,628,394,195,29,35,5
Anaerotruncus_colihominis_ERR2221105.mat,1075,629,395,195,29,35,5
Anaerotruncus_nov_ERR2221396.mat,1011,661,375,246,33,42,6
Anaerotruncus_sp_G3_2012.mat,1823,707,431,244,28,33,4
Anaerovorax_odorimutans_DSM_5092.mat,930,580,329,220,18,28,4
Aneurinibacillus_aneurinilyticus_ATCC_12856.mat,1466,867,490,282,65,84,7
Arcanobacterium_haemolyticum_DSM_20595.mat,983,592,347,188,21,49,7
Arcobacter_butzleri_7h1h.mat,1299,930,562,314,44,65,8
Arcobacter_butzleri_ED_1.mat,1331,975,563,329,47,99,8
Arcobacter_butzleri_JV22.mat,1053,714,355,288,32,73,7
Arcobacter_butzleri_RM4018.mat,1113,726,346,308,39,64,8
Ardenticatena_maritima_110S.mat,1099,670,339,282,27,47,5
Arthrobacter_castelli_DSM_16402.mat,1356,769,442,247,57,68,8
Atopobium_minutum_10063974.mat,892,603,313,243,26,49,7
Atopobium_parvulum_DSM_20469.mat,869,566,298,235,25,33,7
Atopobium_rimae_ATCC_49626.mat,935,598,338,220,29,40,7
Atopobium_vaginae_CMW7778A.mat,693,470,207,244,18,18,4
Atopobium_vaginae_DSM_15829.mat,708,469,205,245,18,18,4
Atopobium_vaginae_PB189_T1_4.mat,682,466,200,254,12,9,4
Auritidibacter_ignavus_IMMIB_L_1656.mat,1055,667,369,254,36,37,5
Bacillus_altitudinis_41KF2b.mat,1584,884,484,293,117,89,8
Bacillus_altitudinis_S_1.mat,1505,843,459,264,122,95,6
Bacillus_amyloliquefaciens_DSM7.mat,1690,901,504,260,120,114,8
Bacillus_amyloliquefaciens_FZB42.mat,1587,848,448,267,122,105,6
Bacillus_amyloliquefaciens_LL3.mat,1514,871,491,280,114,78,6
Bacillus_amyloliquefaciens_subsp_amyloliquefaciens_DC_12.mat,1644,933,472,352,112,90,8
Bacillus_amyloliquefaciens_TA208.mat,1511,865,485,280,114,78,6
Bacillus_amyloliquefaciens_XH7.mat,1511,865,485,280,114,78,6
Bacillus_amyloliquefaciens_Y2.mat,1527,849,468,284,114,75,6
Bacillus_andreraoultii_KW_12.mat,1295,758,424,268,95,57,6
Bacillus_atrophaeus_1013_1.mat,1958,1211,781,268,144,149,8
Bacillus_atrophaeus_1013_2.mat,1947,1206,776,268,144,149,8
Bacillus_atrophaeus_1942.mat,1967,1212,778,268,148,153,8
Bacillus_atrophaeus_ATCC_49822_1.mat,1701,900,483,274,123,118,8
Bacillus_atrophaeus_ATCC_49822_2.mat,1958,1211,781,268,144,149,8
Bacillus_atrophaeus_ATCC_9372_1.mat,1950,1187,771,260,141,145,7
Bacillus_atrophaeus_ATCC_9372_2.mat,1958,1207,784,260,144,150,8
Bacillus_atrophaeus_BACI051_E.mat,1958,1207,784,260,144,150,8
Bacillus_atrophaeus_BACI051_N.mat,1943,1185,768,257,141,149,8
Bacillus_atrophaeus_C89.mat,1961,1194,775,258,143,150,8
Bacillus_atrophaeus_Detrick_1.mat,1957,1208,786,260,144,149,8
Bacillus_atrophaeus_Detrick_2.mat,1952,1203,781,260,144,149,8
Bacillus_atrophaeus_Detrick_3.mat,1958,1207,784,260,144,150,8
Bacillus_atrophaeus_DJHJ8.mat,1479,862,485,276,117,79,6
Bacillus_atrophaeus_str_Dugway.mat,1935,1174,756,264,141,146,7
Bacillus_atrophaeus_UCMB_5137.mat,1917,1184,746,293,141,143,8
Bacillus_cereus_03BB102.mat,2057,1228,791,291,83,144,8
Bacillus_cereus_03BB108.mat,1983,1200,766,295,80,142,8
Bacillus_cereus_172560W.mat,1996,1218,749,299,82,169,8
Bacillus_cereus_95.mat,2040,1262,800,305,79,153,8
Bacillus_cereus_AH1134.mat,1969,1207,740,300,76,164,8
Bacillus_cereus_AH1271.mat,2011,1233,771,304,86,155,8
Bacillus_cereus_AH1272.mat,2037,1249,779,292,84,171,8
Bacillus_cereus_AH1273.mat,1553,810,423,283,62,86,6
Bacillus_cereus_AH187_F4810_72.mat,1648,846,371,334,67,116,6
Bacillus_cereus_AH676.mat,2008,1222,779,284,78,155,8
Bacillus_cereus_AH820.mat,2032,1225,786,283,79,155,8
Bacillus_cereus_AND1407.mat,2036,1239,776,299,85,156,8
Bacillus_cereus_ATCC_10876.mat,2009,1235,762,299,81,170,8
Bacillus_cereus_ATCC_10987.mat,2031,1241,746,319,86,173,8
Bacillus_cereus_ATCC_14579.mat,1903,1140,708,289,72,147,8
Bacillus_cereus_ATCC_4342.mat,2047,1248,752,316,86,171,8
Bacillus_cereus_B4264.mat,2003,1196,726,300,84,164,8
Bacillus_cereus_B5_2.mat,2008,1204,731,317,82,153,7
Bacillus_cereus_BAG1O_1.mat,2047,1247,762,307,84,171,8
Bacillus_cereus_BAG1O_3.mat,2028,1236,749,317,82,167,8
Bacillus_cereus_BAG1X1_1.mat,2034,1240,759,312,80,165,8
Bacillus_cereus_BAG1X1_2.mat,2042,1250,758,322,82,170,8
Bacillus_cereus_BAG1X1_3.mat,2053,1253,768,307,84,171,8
Bacillus_cereus_BAG1X2_1.mat,2036,1239,758,312,80,165,8
Bacillus_cereus_BAG1X2_2.mat,2037,1241,759,313,80,165,8
Bacillus_cereus_BAG1X2_3.mat,2036,1240,758,313,80,165,8
Bacillus_cereus_BAG2O_1.mat,2036,1240,758,313,80,165,8
Bacillus_cereus_BAG2O_2.mat,2028,1246,753,315,80,172,8
Bacillus_cereus_BAG2O_3.mat,2017,1213,740,317,82,153,7
Bacillus_cereus_BAG2X1_1.mat,1924,1148,676,302,78,163,7
Bacillus_cereus_BAG2X1_3.mat,1986,1161,680,297,85,172,7
Bacillus_cereus_BAG3O_1.mat,2018,1214,742,318,82,152,7
Bacillus_cereus_BAG3O_2.mat,2005,1225,737,317,82,166,8
Bacillus_cereus_BAG3X2_1.mat,2089,1241,761,306,91,168,8
Bacillus_cereus_BAG3X2_2.mat,2013,1234,745,318,82,166,8
Bacillus_cereus_BAG4O_1.mat,2003,1225,737,317,82,166,8
Bacillus_cereus_BAG4X12_1.mat,2011,1229,740,318,82,166,8
Bacillus_cereus_BAG4X2_1.mat,2007,1231,742,311,80,169,8
Bacillus_cereus_BAG5O_1.mat,2024,1241,750,315,80,172,8
Bacillus_cereus_BAG5X1_1.mat,1973,1172,686,332,132,153,7
Bacillus_cereus_BAG5X12_1.mat,2014,1232,743,318,82,166,8
Bacillus_cereus_BAG6O_1.mat,2031,1244,754,312,80,172,8
Bacillus_cereus_BAG6O_2.mat,1970,1156,682,314,82,156,7
Bacillus_cereus_BAG6X1_2.mat,1980,1157,679,309,86,160,7
Bacillus_cereus_BDRD_Cer4.mat,1976,1226,747,317,78,156,8
Bacillus_cereus_BDRD_ST196.mat,2004,1217,732,308,82,170,8
Bacillus_cereus_BDRD_ST24.mat,1980,1222,741,315,82,160,8
Bacillus_cereus_BDRD_ST26.mat,2016,1216,759,293,85,156,8
Bacillus_cereus_BGSC_6E1.mat,2033,1218,751,322,82,142,8
Bacillus_cereus_biovar_anthracis_str_CI.mat,1961,1164,730,298,75,132,8
Bacillus_cereus_BMG1_7.mat,2030,1244,744,320,84,177,8
Bacillus_cereus_E33L.mat,2038,1211,744,302,84,158,8
Bacillus_cereus_F65185.mat,2033,1223,740,311,84,171,8
Bacillus_cereus_F837.mat,1965,1161,729,297,82,140,8
Bacillus_cereus_F.mat,1960,1184,734,316,76,136,8
Bacillus_cereus_FORC_005.mat,1492,815,441,272,58,84,6
Bacillus_cereus_FRI_35.mat,2065,1257,760,314,88,176,8
Bacillus_cereus_G9241.mat,1986,1206,752,315,80,142,8
Bacillus_cereus_G9842.mat,1644,807,318,346,69,118,6
Bacillus_cereus_H3081_97.mat,1952,1171,725,313,77,134,8
Bacillus_cereus_HD73.mat,2006,1230,740,319,82,166,8
Bacillus_cereus_HuA2_1.mat,2052,1263,773,314,82,169,8
Bacillus_cereus_HuA2_3.mat,2008,1230,741,311,80,169,8
Bacillus_cereus_HuA2_4.mat,2020,1220,751,309,82,155,8
Bacillus_cereus_HuA2_9.mat,2010,1229,742,317,80,164,8
Bacillus_cereus_HuA3_9.mat,2013,1206,715,303,84,178,7
Bacillus_cereus_HuA4_10.mat,2073,1221,746,305,84,164,8
Bacillus_cereus_HuB1_1.mat,2038,1250,758,322,82,170,8
Bacillus_cereus_HuB13_1.mat,2032,1242,743,319,84,177,8
Bacillus_cereus_HuB2_9.mat,2004,1231,741,312,80,169,8
Bacillus_cereus_HuB4_4.mat,1977,1209,721,318,78,167,8
Bacillus_cereus_HuB5_5.mat,2006,1224,738,308,82,169,8
Bacillus_cereus_IS075.mat,2036,1233,752,317,85,156,8
Bacillus_cereus_IS195.mat,2036,1234,754,316,85,156,8
Bacillus_cereus_IS845_00.mat,2035,1233,753,316,85,156,8
Bacillus_cereus_ISP2954.mat,2031,1245,746,319,84,177,8
Bacillus_cereus_ISP3191.mat,2023,1246,752,324,79,171,8
Bacillus_cereus_K_5975c.mat,2005,1215,724,321,82,169,8
Bacillus_cereus_LCT_BC244.mat,2020,1229,745,321,84,156,8
Bacillus_cereus_m1293.mat,2066,1247,778,312,82,150,8
Bacillus_cereus_m1550.mat,2005,1230,742,321,82,162,8
Bacillus_cereus_MC118.mat,1969,1168,689,319,88,158,7
Bacillus_cereus_MC67.mat,1978,1177,698,319,88,158,7
Bacillus_cereus_MSX_A12.mat,2035,1233,753,316,85,156,8
Bacillus_cereus_MSX_A1.mat,1986,1216,727,321,80,167,8
Bacillus_cereus_MSX_D12.mat,2050,1253,764,314,86,170,8
Bacillus_cereus_NC7401.mat,2033,1209,743,300,87,158,8
Bacillus_cereus_NVH0597_99.mat,1974,1199,745,316,75,143,8
Bacillus_cereus_Q1.mat,2032,1209,745,300,87,156,8
Bacillus_cereus_R309803.mat,2060,1254,767,317,90,165,8
Bacillus_cereus_Rock1_15.mat,2000,1231,751,321,82,154,8
Bacillus_cereus_Rock1_3.mat,2021,1242,749,315,80,172,8
Bacillus_cereus_Rock3_28.mat,1501,827,449,274,60,86,6
Bacillus_cereus_Rock3_29.mat,2016,1245,755,312,80,169,8
Bacillus_cereus_Rock3_42.mat,2031,1216,748,319,84,140,8
Bacillus_cereus_Rock3_44.mat,1547,793,405,288,64,76,5
Bacillus_cereus_Rock4_18.mat,2017,1228,746,305,80,166,8
Bacillus_cereus_Rock4_2.mat,1974,1209,744,315,76,151,8
Bacillus_cereus_SJ1.mat,1577,815,418,295,57,82,6
Bacillus_cereus_str_Schrouff.mat,2005,1214,724,320,82,169,8
Bacillus_cereus_subsp_cytotoxis_NVH_391_98.mat,1967,1219,729,319,88,162,8
Bacillus_cereus_TIAC219.mat,2014,1233,730,321,90,177,8
Bacillus_cereus_VD014.mat,2022,1249,753,318,88,173,8
Bacillus_cereus_VD021.mat,1986,1178,713,304,84,150,7
Bacillus_cereus_VD022.mat,2014,1233,730,321,90,177,8
Bacillus_cereus_VD045.mat,2020,1223,734,317,86,164,8
Bacillus_cereus_VD048.mat,1985,1197,727,314,80,154,7
Bacillus_cereus_VD102.mat,2058,1244,764,314,88,159,8
Bacillus_cereus_VD107.mat,1999,1185,694,334,136,152,7
Bacillus_cereus_VD115.mat,2031,1242,752,314,80,172,8
Bacillus_cereus_VD118.mat,1960,1169,697,314,82,153,7
Bacillus_cereus_VD131.mat,2039,1241,753,310,82,172,8
Bacillus_cereus_VD133.mat,1990,1205,728,307,82,164,8
Bacillus_cereus_VD136.mat,1599,836,407,298,68,104,5
Bacillus_cereus_VD140.mat,2025,1248,767,309,78,165,8
Bacillus_cereus_VD142.mat,2003,1217,730,313,80,167,7
Bacillus_cereus_VD146.mat,2033,1243,754,308,86,171,8
Bacillus_cereus_VD148.mat,2009,1229,739,312,82,169,8
Bacillus_cereus_VD154.mat,2007,1228,754,308,76,158,8
Bacillus_cereus_VD156.mat,2007,1221,721,322,90,175,8
Bacillus_cereus_VD166.mat,2006,1241,752,319,86,164,8
Bacillus_cereus_VD169.mat,1993,1232,745,320,82,162,8
Bacillus_cereus_VD184.mat,2024,1226,734,317,84,170,8
Bacillus_cereus_VD196.mat,2008,1219,743,309,80,160,8
Bacillus_cereus_VD200.mat,1977,1209,730,313,78,160,7
Bacillus_cereus_VD214.mat,2003,1230,740,312,80,169,8
Bacillus_cereus_VDM006.mat,1961,1167,676,311,84,169,7
Bacillus_cereus_VDM021.mat,1985,1183,677,326,136,169,7
Bacillus_cereus_VDM034.mat,1999,1200,733,309,82,153,8
Bacillus_cereus_VDM053.mat,2047,1230,764,305,82,153,8
Bacillus_cereus_VDM062.mat,2006,1207,740,309,82,153,8
Bacillus_cereus_W.mat,1981,1212,744,314,78,158,8
Bacillus_clausii_KSM_K16.mat,1541,874,471,286,113,95,8
Bacillus_endophyticus_2102.mat,1747,995,566,284,127,120,8
Bacillus_firmus_DS1.mat,1529,883,416,357,110,98,7
Bacillus_flexus_27Col1_1E.mat,1697,926,460,346,121,98,8
Bacillus_fordii_DSM_16014.mat,1516,908,535,261,115,95,8
Bacillus_halodurans_C_125.mat,1518,831,438,273,119,96,8
Bacillus_halotolerans_RRC_101.mat,1937,1180,766,285,135,122,8
Bacillus_infantis_NRRL_B_14911.mat,1577,874,412,359,110,92,8
Bacillus_kwashiorkori_SIT6.mat,1007,609,388,183,85,33,6
Bacillus_licheniformis_5NAP23.mat,1513,854,483,272,114,86,6
Bacillus_licheniformis_ATCC_14580.mat,1691,904,470,284,128,127,8
Bacillus_licheniformis_ERR2221106.mat,1517,838,468,275,113,82,6
Bacillus_licheniformis_ERR2230107.mat,1527,861,486,277,113,85,6
Bacillus_licheniformis_ERR2230161.mat,1527,861,486,277,113,85,6
Bacillus_licheniformis_HRBL_15TDI7.mat,1514,845,472,274,114,86,6
Bacillus_massilioanorexius_AP8.mat,1442,854,482,299,105,59,6
Bacillus_massiliosenegalensis_JC6.mat,1397,864,493,292,101,72,6
Bacillus_megaterium_DSM319.mat,1727,906,522,259,125,96,8
Bacillus_megaterium_NBRC_15308_ATCC_14581.mat,1539,860,473,273,119,89,6
Bacillus_megaterium_NCT_2.mat,1649,915,493,279,123,116,6
Bacillus_megaterium_QM_B1551.mat,1616,853,487,247,121,94,6
Bacillus_megaterium_SF185.mat,1546,859,498,246,119,88,6
Bacillus_megaterium_WSH_002.mat,1634,872,484,241,129,118,6
Bacillus_mojavensis_RO_H_1.mat,1741,927,444,338,125,118,8
Bacillus_mycoides_AH603.mat,2002,1193,737,290,80,159,7
Bacillus_mycoides_AH621.mat,2086,1257,772,294,91,186,8
Bacillus_mycoides_BHP.mat,1498,800,426,277,60,79,5
Bacillus_mycoides_BtB2_4.mat,1578,829,426,275,62,107,6
Bacillus_mycoides_CER057.mat,1995,1197,723,314,82,155,8
Bacillus_mycoides_CER074.mat,1995,1197,723,314,82,155,8
Bacillus_mycoides_DSM_2048.mat,1685,887,452,305,67,114,8
Bacillus_mycoides_VD078.mat,2008,1206,732,314,82,155,8
Bacillus_mycoides_VDM019.mat,2009,1200,735,304,80,152,8
Bacillus_mycoides_VDM022.mat,2004,1217,730,313,82,171,8
Bacillus_nealsonii_AAU1.mat,1608,870,499,269,103,89,8
Bacillus_nov_ERR2221302.mat,1442,833,482,257,56,77,6
Bacillus_paralicheniformis_ATCC_9945a.mat,1487,852,455,303,111,81,6
Bacillus_pseudofirmus_OF4.mat,1535,858,451,275,124,111,8
Bacillus_pseudomycoides_219298.mat,1487,851,492,267,116,71,5
Bacillus_pseudomycoides_Rock1_4.mat,1603,862,446,292,118,99,6
Bacillus_pseudomycoides_Rock3_17.mat,1602,861,440,292,118,104,5
Bacillus_pumilus_ATCC_7061.mat,1603,891,480,280,119,115,8
Bacillus_pumilus_SAFR_032.mat,1822,1155,719,312,138,122,7
Bacillus_pumilus_TUAT1.mat,1417,813,452,274,116,72,6
Bacillus_rubiinfantis_mt2.mat,1312,797,447,266,107,74,5
Bacillus_simplex_ERR2221243.mat,1550,929,557,276,116,75,7
Bacillus_smithii_7_3_47FAA.mat,1299,785,432,285,104,53,6
Bacillus_sonorensis_L12.mat,1708,922,491,286,125,122,8
Bacillus_sp_7_6_55CFAA_CT2.mat,1442,820,484,245,53,74,6
Bacillus_sp_B_jedd.mat,1299,723,496,156,67,62,7
Bacillus_subtilis_B_1.mat,1523,849,487,255,114,83,6
Bacillus_subtilis_BSn5.mat,1595,853,472,270,117,89,6
Bacillus_subtilis_ERR2221132.mat,1551,861,489,260,115,90,6
Bacillus_subtilis_QB928.mat,1609,852,469,272,117,89,6
Bacillus_subtilis_str_168.mat,1765,883,485,255,123,116,8
Bacillus_subtilis_subsp_natto_BEST195.mat,1626,864,456,268,125,112,6
Bacillus_subtilis_subsp_spizizenii_ATCC_6633.mat,1648,865,463,262,123,112,6
Bacillus_subtilis_subsp_spizizenii_DV1_B_1.mat,1606,865,450,277,123,112,5
Bacillus_subtilis_subsp_spizizenii_str_W23.mat,1651,862,458,262,125,114,6
Bacillus_subtilis_subsp_spizizenii_TU_B_10.mat,1589,847,462,272,117,91,6
Bacillus_subtilis_subsp_subtilis_516_BAMY_102_633920_16710904.mat,1559,857,466,282,115,87,6
Bacillus_subtilis_subsp_subtilis_6051_HGW.mat,1605,852,470,271,117,89,6
Bacillus_subtilis_subsp_subtilis_str_BAB_1.mat,1598,853,473,269,117,89,6
Bacillus_subtilis_subsp_subtilis_str_BSP1.mat,1585,870,470,291,115,87,6
Bacillus_subtilis_subsp_subtilis_str_JH642.mat,1636,860,474,267,117,91,6
Bacillus_subtilis_subsp_subtilis_str_NCIB_3610.mat,1635,861,474,266,119,93,6
Bacillus_subtilis_subsp_subtilis_str_RO_NN_1.mat,1558,852,470,271,117,89,6
Bacillus_subtilis_subsp_subtilis_str_SMY.mat,1642,861,469,268,119,96,6
Bacillus_testis_DSM_101190.mat,1286,707,441,193,61,64,7
Bacillus_thermoamylovorans_1A1.mat,1484,868,496,289,103,76,8
Bacillus_thuringiensis_BMB171.mat,1537,858,464,274,62,102,6
Bacillus_thuringiensis_Bt407.mat,1488,820,465,257,60,81,6
Bacillus_thuringiensis_ERR2230164.mat,1464,836,481,256,58,82,6
Bacillus_thuringiensis_HD571.mat,1462,848,498,254,60,79,6
Bacillus_thuringiensis_HD_771.mat,1537,844,455,261,64,112,6
Bacillus_thuringiensis_HD_789.mat,1561,849,458,264,66,111,6
Bacillus_thuringiensis_IBL_200.mat,1547,882,468,291,62,107,6
Bacillus_thuringiensis_IBL_4222.mat,1557,879,462,292,64,109,6
Bacillus_thuringiensis_MC28.mat,1556,869,476,264,66,111,6
Bacillus_thuringiensis_serovar_andalousiensis_BGSC_4AW1.mat,1555,874,474,278,61,104,6
Bacillus_thuringiensis_serovar_berliner_ATCC_10792.mat,1546,895,484,289,62,104,6
Bacillus_thuringiensis_serovar_chinensis_CT_43.mat,1544,847,464,260,63,106,6
Bacillus_thuringiensis_serovar_finitimus_YBT_020.mat,1561,868,477,267,68,104,6
Bacillus_thuringiensis_serovar_huazhongensis_BGSC_4BD1.mat,1545,848,461,258,62,109,6
Bacillus_thuringiensis_serovar_konkukian_str_97_27.mat,1537,853,481,271,57,82,6
Bacillus_thuringiensis_serovar_kurstaki_str_HD73.mat,1518,850,449,273,64,108,5
Bacillus_thuringiensis_serovar_kurstaki_str_T03a001.mat,1544,873,460,287,62,106,6
Bacillus_thuringiensis_serovar_monterrey_BGSC_4AJ1.mat,1575,868,475,283,62,89,6
Bacillus_thuringiensis_serovar_pakistani_str_T13001.mat,1537,855,464,268,60,100,6
Bacillus_thuringiensis_serovar_pondicheriensis_BGSC_4BA1.mat,1544,874,468,283,61,104,6
Bacillus_thuringiensis_serovar_pulsiensis_BGSC_4CC1.mat,1576,863,487,275,58,81,6
Bacillus_thuringiensis_serovar_thuringiensis_str_IS5056.mat,1557,866,480,259,64,109,6
Bacillus_thuringiensis_serovar_thuringiensis_str_T01001.mat,1650,919,480,289,71,130,8
Bacillus_thuringiensis_serovar_tochigiensis_BGSC_4Y1.mat,1497,833,480,259,60,77,6
Bacillus_thuringiensis_str_Al_Hakam.mat,1562,840,466,264,64,91,6
Bacillus_timonensis_10403023.mat,1469,817,456,270,54,83,8
Bacillus_toyonensis_BAG1O_2.mat,1553,886,496,263,62,107,6
Bacillus_toyonensis_HuB4_10.mat,1550,867,482,257,62,108,6
Bacillus_vallismortis_DV1_F_3.mat,1629,930,523,273,125,114,8
Bacillus_velezensis_AS433.mat,1521,835,478,256,112,79,6
Bacillus_velezensis_L_H15.mat,1503,826,469,256,112,79,6
Bacillus_velezensis_UCMB5036.mat,1512,826,469,256,112,79,6
Bacillus_wiedmannii_BAG2X1_2.mat,1578,855,446,285,60,107,6
Bacillus_wiedmannii_BAG5X2_1.mat,1558,841,434,282,60,104,5
Bacillus_wiedmannii_BAG6X1_1.mat,1577,855,444,286,60,108,6
Bacillus_wiedmannii_MM3.mat,2015,1250,758,321,83,169,8
Bacteroidales_nov_ERR2221200.mat,1004,662,345,278,19,33,6
Bacteroides_acidifaciens_1e8A.mat,1072,672,381,242,25,41,6
Bacteroides_acidifaciens_ERR2221207.mat,1089,662,349,274,25,37,5
Bacteroides_acidifaciens_ERR2221208.mat,1024,660,328,280,27,44,6
Bacteroides_acidifaciens_ERR2221211.mat,1002,620,318,258,23,38,6
Bacteroides_acidifaciens_JCM_10556.mat,1072,596,304,250,23,38,5
Bacteroides_barnesiae_DSM_18169_JCM_13652.mat,1103,610,302,262,21,42,6
Bacteroides_caccae_ATCC_43185.mat,2204,737,426,246,31,65,6
Bacteroides_caccae_CL03T12C61.mat,2728,1036,638,296,50,115,8
Bacteroides_caccae_ERR1022396.mat,1467,688,335,301,28,49,5
Bacteroides_caccae_ERR1022460.mat,1407,681,336,291,28,49,6
Bacteroides_caccae_ERR2221107.mat,1387,663,324,285,28,49,6
Bacteroides_caccae_ERR2221357.mat,1416,690,345,291,28,49,6
Bacteroides_caecimuris_I48.mat,1175,626,334,247,25,37,6
Bacteroides_cellulosilyticus_CL02T12C19.mat,3247,1028,633,286,55,120,8
Bacteroides_cellulosilyticus_DSM_14838.mat,2290,767,451,235,36,81,6
Bacteroides_cellulosilyticus_ERR1022414.mat,1479,663,373,236,33,44,6
Bacteroides_cellulosilyticus_ERR2221108.mat,1484,672,384,236,31,42,6
Bacteroides_cellulosilyticus_ERR2221262.mat,1481,678,389,237,31,42,5
Bacteroides_cellulosilyticus_ERR2221326.mat,1484,672,384,236,31,42,6
Bacteroides_cellulosilyticus_ERR2230100.mat,1481,678,389,237,31,42,5
Bacteroides_cellulosilyticus_WH2.mat,1361,645,351,246,31,42,6
Bacteroides_clarus_ERR2221196.mat,1163,663,406,189,27,69,5
Bacteroides_clarus_ERR2221286.mat,1257,714,423,240,29,41,6
Bacteroides_clarus_ERR2230074.mat,1239,698,406,241,29,41,6
Bacteroides_clarus_YIT_12056.mat,2453,739,415,251,36,69,7
Bacteroides_coprocola_M16_DSM_17136.mat,2024,705,408,227,29,69,6
Bacteroides_coprophilus_DSM_18228.mat,1988,671,401,207,29,62,6
Bacteroides_coprosuis_DSM_18011.mat,1071,632,370,211,32,40,6
Bacteroides_dorei_CL02T00C15.mat,2547,1030,630,288,54,123,8
Bacteroides_dorei_CL02T12C06.mat,2548,1022,622,288,54,123,8
Bacteroides_dorei_CL03T12C01.mat,2488,1051,650,287,52,123,7
Bacteroides_dorei_DSM_17855.mat,2115,768,444,240,40,82,6
